Time_A	Channel_A	Time_B	Channel_B	Time_C	Channel_C	Time_D	Channel_D
1294.294	144.529877	1294.294	100.279047	1294.294	27.627532	1294.294	-1.840540
1294.595	147.725570	1294.595	107.313953	1294.595	28.000306	1294.595	2.792770
1294.895	152.199225	1294.895	103.605424	1294.895	27.411561	1294.895	-1.433180
1295.195	148.502842	1295.195	97.768416	1295.195	29.272738	1295.195	0.508678
1295.495	152.128286	1295.495	104.809548	1295.495	27.827787	1295.495	-3.354731
1295.796	149.176818	1295.796	105.856464	1295.796	28.269181	1295.796	-0.814022
1296.096	152.206784	1296.096	104.414715	1296.096	28.502674	1296.096	3.948213
1296.396	148.356572	1296.396	106.747219	1296.396	29.752162	1296.396	2.615849
1296.697	148.398276	1296.697	96.481622	1296.697	28.028264	1296.697	0.695209
1296.997	145.449996	1296.997	107.710826	1296.997	26.892869	1296.997	2.597030
1297.297	146.112497	1297.297	108.185519	1297.297	24.891334	1297.297	1.341110
1297.598	149.203718	1297.598	107.474023	1297.598	26.553888	1297.598	-0.345603
1297.898	150.881987	1297.898	107.185673	1297.898	28.864919	1297.898	3.221991
1298.198	147.734072	1298.198	98.495804	1298.198	28.510480	1298.198	0.145345
1298.498	149.766278	1298.498	108.103385	1298.498	26.789013	1298.498	1.519600
1298.799	147.412529	1298.799	102.844709	1298.799	26.542387	1298.799	-2.230132
1299.099	151.110518	1299.099	99.718966	1299.099	29.008779	1299.099	-0.585740
1299.399	149.089199	1299.399	102.658611	1299.399	26.497079	1299.399	-1.441600
1299.700	152.718118	1299.700	103.378806	1299.700	27.719939	1299.700	1.766050
1300.000	152.878883	1300.000	105.932207	1300.000	29.360779	1300.000	3.182745
1300.300	147.416174	1300.300	101.738715	1300.300	31.171730	1300.300	1.086542
1300.601	145.561773	1300.601	102.256053	1300.601	31.023242	1300.601	2.283993
1300.901	154.929263	1300.901	105.559980	1300.901	29.066853	1300.901	1.057619
1301.201	145.704040	1301.201	108.910050	1301.201	28.722475	1301.201	1.189976
1301.502	154.994718	1301.502	100.908535	1301.502	30.090528	1301.502	-0.109890
1301.802	147.282101	1301.802	98.700197	1301.802	28.911267	1301.802	3.894897
1302.102	151.455109	1302.102	101.814754	1302.102	30.402429	1302.102	-1.138238
1302.402	150.150953	1302.402	103.275192	1302.402	29.065470	1302.402	-2.742006
1302.703	150.936989	1302.703	108.637299	1302.703	30.272732	1302.703	2.121909
1303.003	151.496198	1303.003	106.379528	1303.003	29.223828	1303.003	-0.963587
1303.303	147.420187	1303.303	101.577003	1303.303	26.724517	1303.303	3.075823
1303.604	147.559533	1303.604	105.287282	1303.604	29.745327	1303.604	-0.154365
1303.904	146.480801	1303.904	107.009305	1303.904	27.390807	1303.904	0.829057
1304.204	149.169314	1304.204	106.058981	1304.204	30.912429	1304.204	-1.839546
1304.505	147.731898	1304.505	101.862050	1304.505	27.637549	1304.505	-3.043201
1304.805	149.791553	1304.805	95.652702	1304.805	27.573530	1304.805	-0.791881
1305.105	152.620378	1305.105	103.577174	1305.105	27.078674	1305.105	-1.420870
1305.405	145.779698	1305.405	105.362640	1305.405	29.678657	1305.405	1.561401
1305.706	147.738061	1305.706	104.131002	1305.706	31.115690	1305.706	1.112171
1306.006	151.406413	1306.006	113.338816	1306.006	29.797225	1306.006	2.736944
1306.306	149.561250	1306.306	102.335613	1306.306	27.137134	1306.306	2.045700
1306.607	146.681355	1306.607	99.944978	1306.607	26.899464	1306.607	1.484387
1306.907	150.425700	1306.907	108.030120	1306.907	28.034267	1306.907	-1.697130
1307.207	146.430024	1307.207	109.759521	1307.207	28.632104	1307.207	2.133833
1307.508	148.677741	1307.508	102.126339	1307.508	30.525980	1307.508	2.058090
1307.808	147.788021	1307.808	103.925683	1307.808	30.573111	1307.808	0.757689
1308.108	153.167395	1308.108	101.694898	1308.108	28.464187	1308.108	0.579529
1308.408	151.610596	1308.408	104.069511	1308.408	27.198113	1308.408	1.673419
1308.709	144.241431	1308.709	98.492734	1308.709	27.500735	1308.709	-3.396542
1309.009	151.229756	1309.009	102.973657	1309.009	26.291026	1309.009	-0.410924
1309.309	147.765591	1309.309	103.016550	1309.309	27.641806	1309.309	1.774424
1309.610	148.171953	1309.610	106.025511	1309.610	29.086001	1309.610	0.069105
1309.910	150.736447	1309.910	109.236888	1309.910	30.139609	1309.910	1.404544
1310.210	150.153085	1310.210	101.460051	1310.210	27.452476	1310.210	1.985322
1310.511	154.739194	1310.511	106.434103	1310.511	28.739489	1310.511	-4.553787
1310.811	149.992029	1310.811	99.161885	1310.811	30.543347	1310.811	3.071708
1311.111	154.992795	1311.111	102.140069	1311.111	28.471222	1311.111	-3.790177
1311.411	153.885515	1311.411	102.159334	1311.411	26.785083	1311.411	0.180183
1311.712	148.482470	1311.712	102.368055	1311.712	29.386178	1311.712	0.425228
1312.012	150.498416	1312.012	96.635077	1312.012	26.823237	1312.012	1.989240
1312.312	147.359884	1312.312	104.089670	1312.312	29.607986	1312.312	1.486801
1312.613	145.996677	1312.613	102.187768	1312.613	27.084902	1312.613	0.540252
1312.913	152.687751	1312.913	106.501628	1312.913	27.689269	1312.913	-3.556708
1313.213	148.815426	1313.213	105.872175	1313.213	29.052566	1313.213	0.301980
1313.514	149.756980	1313.514	104.959490	1313.514	29.620716	1313.514	-0.518851
1313.814	152.559820	1313.814	101.857980	1313.814	27.406913	1313.814	2.728745
1314.114	148.958856	1314.114	99.986664	1314.114	29.762213	1314.114	1.720315
1314.414	154.123196	1314.414	101.762216	1314.414	28.119014	1314.414	3.868884
1314.715	149.550925	1314.715	101.466981	1314.715	28.116868	1314.715	-2.702191
1315.015	148.580921	1315.015	100.470050	1315.015	28.630990	1315.015	0.360661
1315.315	148.042379	1315.315	103.998727	1315.315	31.266090	1315.315	2.527375
1315.616	155.948974	1315.616	102.518216	1315.616	29.180702	1315.616	-1.380247
1315.916	148.343659	1315.916	104.857460	1315.916	27.870050	1315.916	-2.025388
1316.216	152.467982	1316.216	102.903805	1316.216	28.450969	1316.216	-2.100467
1316.517	149.537745	1316.517	99.009027	1316.517	26.095706	1316.517	-1.848246
1316.817	146.873889	1316.817	105.456531	1316.817	28.753960	1316.817	-1.452991
1317.117	152.181959	1317.117	107.596796	1317.117	26.035827	1317.117	-4.152317
1317.417	144.629031	1317.417	107.324436	1317.417	27.276328	1317.417	-0.823882
1317.718	153.635863	1317.718	97.846144	1317.718	29.080195	1317.718	0.384409
1318.018	150.815335	1318.018	104.528583	1318.018	29.801327	1318.018	2.389491
1318.318	145.499194	1318.318	104.646405	1318.318	28.901360	1318.318	0.873938
1318.619	150.794118	1318.619	107.747376	1318.619	27.421740	1318.619	1.071255
1318.919	149.279769	1318.919	106.916039	1318.919	31.046224	1318.919	2.779274
1319.219	153.830024	1319.219	105.430870	1319.219	29.731299	1319.219	0.516113
1319.520	148.705185	1319.520	104.350247	1319.520	30.135061	1319.520	0.634528
1319.820	147.906785	1319.820	100.929231	1319.820	28.950304	1319.820	1.417425
1320.120	144.178518	1320.120	100.005243	1320.120	28.278399	1320.120	-1.337109
1320.420	147.543190	1320.420	102.436839	1320.420	27.799811	1320.420	3.383323
1320.721	151.081327	1320.721	105.439381	1320.721	33.241742	1320.721	-3.385601
1321.021	147.529455	1321.021	108.707453	1321.021	31.260633	1321.021	-0.637710
1321.321	153.292539	1321.321	101.315961	1321.321	29.346979	1321.321	-1.186336
1321.622	150.128340	1321.622	108.986861	1321.622	27.868479	1321.622	-0.167378
1321.922	142.948041	1321.922	103.890237	1321.922	28.976328	1321.922	-0.374798
1322.222	149.303313	1322.222	106.639099	1322.222	26.650072	1322.222	-2.941919
1322.523	149.040001	1322.523	107.253474	1322.523	27.754658	1322.523	-0.397132
1322.823	151.821848	1322.823	102.943773	1322.823	27.518160	1322.823	-1.721461
1323.123	151.409854	1323.123	100.396312	1323.123	30.878724	1323.123	1.722292
1323.423	149.799864	1323.423	105.679559	1323.423	29.731224	1323.423	-1.652551
1323.724	149.669989	1323.724	105.489691	1323.724	28.493237	1323.724	-1.203954
1324.024	151.067986	1324.024	107.869225	1324.024	31.653941	1324.024	0.927901
1324.324	151.102249	1324.324	103.241647	1324.324	26.196141	1324.324	-3.075108
1324.625	145.160231	1324.625	102.051161	1324.625	29.773585	1324.625	-0.922686
1324.925	150.148110	1324.925	102.117355	1324.925	28.950209	1324.925	3.470008
1325.225	147.353725	1325.225	105.950475	1325.225	29.157943	1325.225	1.468404
1325.526	149.146603	1325.526	104.654956	1325.526	29.099964	1325.526	-1.636757
1325.826	150.604967	1325.826	107.941780	1325.826	28.900205	1325.826	2.347194
1326.126	150.099256	1326.126	100.259000	1326.126	26.819812	1326.126	2.390051
1326.426	150.876930	1326.426	109.435115	1326.426	27.874386	1326.426	-1.335394
1326.727	146.745888	1326.727	105.446335	1326.727	29.532724	1326.727	-0.314339
1327.027	153.770508	1327.027	103.772926	1327.027	28.090841	1327.027	-2.199997
1327.327	150.887575	1327.327	109.367437	1327.327	29.294490	1327.327	-0.385702
1327.628	152.131033	1327.628	103.169056	1327.628	26.213237	1327.628	-1.958060
1327.928	152.342524	1327.928	100.626185	1327.928	30.150124	1327.928	2.204708
1328.228	151.930436	1328.228	104.211491	1328.228	28.698546	1328.228	-0.827771
1328.529	152.295862	1328.529	107.955862	1328.529	27.554864	1328.529	-0.232711
1328.829	152.626259	1328.829	103.116402	1328.829	31.379360	1328.829	-0.590761
1329.129	152.854992	1329.129	106.365925	1329.129	28.014628	1329.129	-1.406543
1329.429	152.183480	1329.429	104.801240	1329.429	25.733152	1329.429	-2.342032
1329.730	153.613997	1329.730	106.179021	1329.730	27.943678	1329.730	0.448924
1330.030	149.240183	1330.030	104.108364	1330.030	32.070220	1330.030	-1.674603
1330.330	148.647210	1330.330	105.579247	1330.330	30.804747	1330.330	-0.256029
1330.631	149.874939	1330.631	107.764618	1330.631	29.992090	1330.631	-0.667644
1330.931	148.233763	1330.931	103.382845	1330.931	28.478517	1330.931	-1.567611
1331.231	146.211492	1331.231	105.518106	1331.231	28.800000	1331.231	1.867921
1331.532	157.255351	1331.532	103.382448	1331.532	26.074330	1331.532	0.697608
1331.832	151.144120	1331.832	104.899908	1331.832	31.629896	1331.832	-2.528581
1332.132	154.241426	1332.132	101.435719	1332.132	30.049848	1332.132	-2.659282
1332.432	143.897871	1332.432	108.953049	1332.432	27.508834	1332.432	-0.294196
1332.733	148.279050	1332.733	106.110398	1332.733	27.543606	1332.733	0.145738
1333.033	154.573875	1333.033	100.211241	1333.033	30.150960	1333.033	1.562702
1333.333	148.582592	1333.333	100.416654	1333.333	25.804127	1333.333	0.505733
1333.634	147.122517	1333.634	97.340331	1333.634	27.014152	1333.634	-0.910103
1333.934	149.651561	1333.934	99.296528	1333.934	26.677940	1333.934	-1.994077
1334.234	150.023169	1334.234	105.029617	1334.234	29.623011	1334.234	3.891864
1334.535	146.245852	1334.535	100.738783	1334.535	28.972624	1334.535	1.197825
1334.835	155.991905	1334.835	101.895212	1334.835	27.342484	1334.835	1.380154
1335.135	150.183237	1335.135	103.968224	1335.135	27.526777	1335.135	2.678952
1335.435	147.318976	1335.435	102.272210	1335.435	28.346113	1335.435	0.829041
1335.736	151.991003	1335.736	99.429370	1335.736	30.053898	1335.736	3.892743
1336.036	147.725820	1336.036	103.616244	1336.036	30.283385	1336.036	5.190188
1336.336	154.587152	1336.336	103.574507	1336.336	27.864249	1336.336	0.410748
1336.637	146.587765	1336.637	107.757495	1336.637	26.696760	1336.637	-0.788510
1336.937	154.111254	1336.937	108.526341	1336.937	27.987606	1336.937	-0.484132
1337.237	148.858397	1337.237	105.982379	1337.237	27.140033	1337.237	1.444793
1337.538	155.632549	1337.538	102.407357	1337.538	27.528880	1337.538	-2.884758
1337.838	150.953562	1337.838	104.644224	1337.838	30.083051	1337.838	0.411016
1338.138	145.105000	1338.138	107.731785	1338.138	30.881619	1338.138	1.259697
1338.438	152.409466	1338.438	105.501378	1338.438	29.589450	1338.438	-1.005573
1338.739	148.108755	1338.739	101.148234	1338.739	30.200117	1338.739	-1.842912
1339.039	147.976873	1339.039	104.807289	1339.039	27.405882	1339.039	3.062463
1339.339	147.196593	1339.339	102.859775	1339.339	26.895085	1339.339	3.184683
1339.640	150.531770	1339.640	101.134689	1339.640	29.248526	1339.640	0.609046
1339.940	147.319520	1339.940	101.021068	1339.940	30.005989	1339.940	1.379858
1340.240	149.346611	1340.240	103.654500	1340.240	29.754917	1340.240	-1.346058
1340.541	150.772113	1340.541	97.962014	1340.541	26.806756	1340.541	-1.399452
1340.841	150.215158	1340.841	112.694967	1340.841	29.234335	1340.841	-2.289738
1341.141	151.149202	1341.141	103.702564	1341.141	28.720809	1341.141	-1.719435
1341.441	147.537206	1341.441	107.731471	1341.441	28.824783	1341.441	-0.828480
1341.742	146.371460	1341.742	101.183029	1341.742	30.293809	1341.742	1.343155
1342.042	146.156944	1342.042	101.979452	1342.042	29.638375	1342.042	1.177949
1342.342	150.202845	1342.342	101.513883	1342.342	28.089311	1342.342	0.967746
1342.643	150.452316	1342.643	103.784819	1342.643	28.878037	1342.643	3.540119
1342.943	144.446749	1342.943	104.510848	1342.943	28.806044	1342.943	3.881730
1343.243	150.088988	1343.243	110.608618	1343.243	27.893278	1343.243	2.893893
1343.544	155.001770	1343.544	109.150573	1343.544	30.621814	1343.544	3.701404
1343.844	151.084556	1343.844	105.881176	1343.844	29.147416	1343.844	0.127194
1344.144	148.507298	1344.144	98.899342	1344.144	28.602835	1344.144	-0.876930
1344.444	148.109483	1344.444	102.903392	1344.444	28.911359	1344.444	1.134665
1344.745	148.915305	1344.745	110.581786	1344.745	27.643338	1344.745	-0.335464
1345.045	149.576551	1345.045	103.762266	1345.045	26.913228	1345.045	-1.564064
1345.345	147.478206	1345.345	100.722075	1345.345	27.359288	1345.345	0.636965
1345.646	150.365773	1345.646	108.831940	1345.646	27.670637	1345.646	-2.792305
1345.946	149.227403	1345.946	102.834815	1345.946	28.936766	1345.946	-2.152670
1346.246	150.728735	1346.246	107.415046	1346.246	30.266435	1346.246	3.011817
1346.547	151.036658	1346.547	104.052046	1346.547	29.114982	1346.547	3.429752
1346.847	149.545200	1346.847	102.683246	1346.847	28.395199	1346.847	-0.369136
1347.147	145.868179	1347.147	105.115912	1347.147	31.715328	1347.147	-5.335604
1347.447	147.113591	1347.447	103.930759	1347.447	30.572628	1347.447	0.217981
1347.748	148.368445	1347.748	103.055852	1347.748	26.758217	1347.748	0.322381
1348.048	152.906694	1348.048	98.904642	1348.048	29.896193	1348.048	-0.181543
1348.348	154.692041	1348.348	104.137641	1348.348	28.608107	1348.348	3.666571
1348.649	150.060034	1348.649	105.039627	1348.649	26.850562	1348.649	-3.682494
1348.949	147.350655	1348.949	99.593498	1348.949	29.034668	1348.949	0.221875
1349.249	153.696821	1349.249	101.956842	1349.249	30.232576	1349.249	-2.597148
1349.550	150.689364	1349.550	106.805585	1349.550	26.832364	1349.550	-2.780931
1349.850	150.880638	1349.850	106.815996	1349.850	30.216498	1349.850	0.130186
1350.150	155.209883	1350.150	104.263456	1350.150	28.508569	1350.150	-1.022349
1350.450	147.101348	1350.450	104.747207	1350.450	30.433735	1350.450	0.384376
1350.751	151.108839	1350.751	106.432316	1350.751	30.362663	1350.751	2.302013
1351.051	145.404265	1351.051	103.856700	1351.051	27.927719	1351.051	1.194572
1351.351	153.024366	1351.351	103.077918	1351.351	28.458677	1351.351	-0.810927
1351.652	152.457994	1351.652	102.364343	1351.652	28.284876	1351.652	-3.892009
1351.952	148.644084	1351.952	105.157659	1351.952	27.788632	1351.952	0.819830
1352.252	155.168115	1352.252	106.321363	1352.252	29.404798	1352.252	1.934324
1352.553	154.059766	1352.553	107.468134	1352.553	28.434554	1352.553	3.060885
1352.853	152.071773	1352.853	107.414291	1352.853	29.043010	1352.853	2.000752
1353.153	150.395550	1353.153	100.846829	1353.153	30.190768	1353.153	-1.408838
1353.453	153.318517	1353.453	104.185056	1353.453	30.419928	1353.453	2.142710
1353.754	147.053205	1353.754	102.609547	1353.754	28.725616	1353.754	1.384063
1354.054	147.264264	1354.054	103.450547	1354.054	28.261689	1354.054	0.569417
1354.354	148.081598	1354.354	102.352966	1354.354	27.111165	1354.354	-1.171978
1354.655	152.323354	1354.655	106.167333	1354.655	31.287162	1354.655	-1.882471
1354.955	154.617601	1354.955	103.277599	1354.955	28.031594	1354.955	4.500748
1355.255	147.440500	1355.255	100.216043	1355.255	29.728866	1355.255	2.671261
1355.556	147.835500	1355.556	108.661998	1355.556	29.965519	1355.556	-0.616705
1355.856	152.739305	1355.856	105.646141	1355.856	27.868934	1355.856	-0.011171
1356.156	148.227920	1356.156	105.301355	1356.156	28.286633	1356.156	-1.830020
1356.456	149.135053	1356.456	102.617502	1356.456	29.685881	1356.456	-0.006212
1356.757	147.518955	1356.757	95.481568	1356.757	27.099280	1356.757	3.104485
1357.057	149.136855	1357.057	103.149133	1357.057	29.588413	1357.057	2.548455
1357.357	156.093722	1357.357	99.567826	1357.357	27.024049	1357.357	-0.797771
1357.658	152.596215	1357.658	102.676434	1357.658	31.774883	1357.658	2.180133
1357.958	149.543278	1357.958	97.551767	1357.958	30.617315	1357.958	-0.995037
1358.258	152.079954	1358.258	104.121477	1358.258	26.056717	1358.258	-4.158039
1358.559	149.791034	1358.559	104.912612	1358.559	27.709660	1358.559	1.955310
1358.859	148.333208	1358.859	105.800836	1358.859	29.039716	1358.859	5.160940
1359.159	151.757347	1359.159	102.621980	1359.159	28.110758	1359.159	-2.292529
1359.459	151.007788	1359.459	107.647413	1359.459	27.856833	1359.459	0.377969
1359.760	153.126510	1359.760	101.926359	1359.760	29.700947	1359.760	-3.635985
1360.060	149.467293	1360.060	105.955810	1360.060	30.164484	1360.060	2.966153
1360.360	148.373089	1360.360	102.745234	1360.360	28.352968	1360.360	1.498036
1360.661	148.992271	1360.661	106.355498	1360.661	27.955949	1360.661	2.742194
1360.961	152.948565	1360.961	109.044552	1360.961	29.562323	1360.961	1.638029
1361.261	143.846443	1361.261	102.174203	1361.261	26.957868	1361.261	2.328884
1361.562	149.364315	1361.562	107.767151	1361.562	29.007703	1361.562	-0.687006
1361.862	151.185739	1361.862	101.079694	1361.862	30.120491	1361.862	1.672846
1362.162	145.969177	1362.162	104.546602	1362.162	28.475388	1362.162	-3.287779
1362.462	151.658483	1362.462	107.462306	1362.462	29.141483	1362.462	-1.856082
1362.763	149.680348	1362.763	98.192773	1362.763	28.554475	1362.763	0.022826
1363.063	147.672867	1363.063	105.290520	1363.063	26.754611	1363.063	-2.590426
1363.363	145.048746	1363.363	105.584175	1363.363	28.205917	1363.363	1.722214
1363.664	145.216510	1363.664	101.140835	1363.664	31.395608	1363.664	3.421167
1363.964	140.234635	1363.964	103.739631	1363.964	25.993920	1363.964	0.166238
1364.264	142.230330	1364.264	103.764063	1364.264	27.460008	1364.264	0.091430
1364.565	147.068273	1364.565	102.214978	1364.565	28.586451	1364.565	-0.649306
1364.865	154.608878	1364.865	105.482696	1364.865	27.199281	1364.865	-1.015534
1365.165	151.064120	1365.165	104.051287	1365.165	27.504511	1365.165	-1.289341
1365.465	145.793277	1365.465	103.548467	1365.465	26.196534	1365.465	2.598128
1365.766	148.940372	1365.766	108.156771	1365.766	29.223721	1365.766	-3.257645
